,blockorder,blockname,blocknumber,task,trialcount,tablerow,key,status,RT,target_button,batch,timeout,ITI,rate,rate_RT,rate_status,participant,correct,real,experience
182,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,183,146,2,1,2251,2,60000,0,501,6,0,0,2,1,0,3
183,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,184,158,2,1,1952,2,60000,0,575,6,0,0,2,1,0,3
184,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,185,96,2,1,866,2,7954,0,401,6,0,0,2,1,0,3
185,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,186,176,1,1,900,1,real,0,563,6,0,0,2,1,1,3
186,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,187,175,1,1,735,1,real,0,519,6,0,0,2,1,1,3
187,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,188,57,2,1,704,2,1055,0,489,6,0,0,2,1,0,3
188,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,189,136,1,2,1762,2,60000,0,406,6,0,0,2,0,1,3
189,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,190,60,2,1,691,2,1055,0,419,6,0,0,2,1,0,3
190,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,191,201,1,1,877,1,real,0,488,6,0,0,2,1,1,3
191,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,192,210,1,2,154184,1,real,0,412,6,0,0,2,0,1,3
192,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,193,24,2,1,666,2,344,0,532,6,0,0,2,1,0,3
193,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,194,226,1,1,3136,1,real,0,466,6,0,0,2,1,1,3
194,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,195,132,2,1,2101,2,60000,0,494,6,0,0,2,1,0,3
195,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,196,62,2,1,632,2,1055,0,528,6,0,0,2,1,0,3
